-2.302585124969482,5.199049472808838,8.603388786315918,0
-2.302585124969482,5.476881980895996,6.186414241790771,0
-2.302585124969482,5.460011005401611,7.198258399963379,0
-2.302585124969482,5.389528274536133,7.198258399963379,0
-2.302585124969482,5.380358219146729,7.616825103759766,0
-2.302585124969482,5.380358219146729,7.616825103759766,0
-2.302585124969482,5.357058048248291,7.570494651794434,0
-2.302585124969482,5.069532871246338,8.315590858459473,0
-2.302585124969482,5.347583770751953,5.017941951751709,0
-2.302585124969482,5.357058048248291,6.667084217071533,0
-2.302585124969482,5.347583770751953,6.436310768127441,0
-2.302585124969482,5.176714420318604,7.593424797058105,0
-2.302585124969482,5.403127670288086,6.650408267974854,0
-2.302585124969482,5.545567989349365,7.063989639282227,0
-2.302585124969482,5.485211849212646,5.557214260101318,0
-2.302585124969482,5.561066150665283,7.515943527221680,0
-2.302585124969482,5.485211849212646,5.564903259277344,0
-2.302585124969482,5.549465179443359,6.706984519958496,0
-2.302585124969482,5.451467514038086,5.541655540466309,0
-2.302585124969482,5.451467514038086,6.222774505615234,0
-2.302585124969482,5.545567989349365,7.149209976196289,0
-2.302585124969482,5.455748558044434,5.541655540466309,0
-2.302585124969482,5.485211849212646,5.557214260101318,0
-2.302585124969482,5.476881980895996,6.875335216522217,0
-2.302585124969482,5.501666069030762,7.559611797332764,0
-2.302585124969482,5.513832092285156,7.663454532623291,0
-2.302585124969482,5.869579315185547,7.468570232391357,0
-2.302585124969482,5.263208389282227,8.291822433471680,0
-2.302585124969482,5.366443157196045,9.613075256347656,0
-2.302585124969482,5.357058048248291,7.177094936370850,0
-2.302585124969482,5.371102809906006,8.207974433898926,0
-2.302585124969482,5.380358219146729,9.821957588195801,0
-2.302585124969482,5.323497772216797,6.049969196319580,0
-2.302585124969482,5.044070243835449,6.049969196319580,0
-2.302585124969482,5.308762550354004,6.049969196319580,0
-2.302585124969482,5.460011005401611,8.798922538757324,0
-2.302585124969482,5.557214260101318,8.273106575012207,0
-2.302585124969482,5.707442283630371,7.883483886718750,0
-2.302585124969482,5.774862289428711,6.049969196319580,0
-2.302585124969482,5.913773059844971,6.254021167755127,0
-2.302585124969482,5.913773059844971,6.254021167755127,0
-2.302585124969482,5.148075580596924,8.680008888244629,0
-2.302585124969482,5.576327800750732,9.688008308410645,0
-2.302585124969482,5.541655540466309,7.574609756469727,0
-2.302585124969482,5.613492965698242,9.892936706542969,0
-2.302585124969482,5.746522426605225,5.680513858795166,0
-2.302585124969482,4.977423191070557,8.404271125793457,0
-2.302585124969482,5.670225620269775,6.131443977355957,0
-2.302585124969482,5.733664989471436,9.786847114562988,0
-2.302585124969482,5.759217262268066,7.637764453887939,0
-2.302585124969482,5.704115867614746,10.663056373596191,0
-2.302585124969482,5.727173328399658,7.227735042572021,0
-2.302585124969482,5.733664989471436,6.937411308288574,0
-2.302585124969482,5.723911762237549,6.937411308288574,0
-2.302585124969482,5.468482017517090,7.433134555816650,0
-2.302585124969482,5.468482017517090,7.994328498840332,0
-2.302585124969482,5.476881980895996,7.433134555816650,0
-2.302585124969482,5.075798511505127,5.136386394500732,0
-2.302585124969482,5.442850589752197,7.732413291931152,0
-2.302585124969482,5.425390243530273,7.128576278686523,0
-2.302585124969482,5.447168350219727,9.078647613525391,0
-2.302585124969482,5.451467514038086,8.191213607788086,0
-2.302585124969482,5.464255332946777,6.148682117462158,0
-2.302585124969482,5.774862289428711,9.078647613525391,0
-2.302585124969482,5.790266036987305,7.655437946319580,0
-2.302585124969482,5.416544914245605,7.631965160369873,0
-2.302585124969482,5.412092208862305,7.413427829742432,0
-2.302585124969482,5.412092208862305,8.191213607788086,0
-2.302585124969482,5.438514232635498,7.658274650573730,0
-2.302585124969482,5.476881980895996,5.717356681823730,0
-2.302585124969482,5.481055736541748,7.679759979248047,0
-2.302585124969482,5.468482017517090,7.655437946319580,0
-2.302585124969482,5.434158802032471,5.717356681823730,0
-2.302585124969482,5.100475788116455,8.402926445007324,0
-2.302585124969482,5.489350795745850,7.658274650573730,0
-2.302585124969482,5.472690582275391,5.690697193145752,0
-2.302585124969482,5.472690582275391,7.655437946319580,0
-2.302585124969482,5.338018894195557,7.600952625274658,0
-2.302585124969482,5.361761569976807,7.679759979248047,0
-2.302585124969482,5.694068908691406,7.600952625274658,0
-2.302585124969482,5.710758209228516,7.679759979248047,0
-2.302585124969482,5.736894607543945,7.693983078002930,0
-2.302585124969482,5.749711513519287,7.739838123321533,0
-2.302585124969482,5.733664989471436,5.690697193145752,0
-2.302585124969482,5.727173328399658,6.148682117462158,0
-2.302585124969482,5.736894607543945,5.717356681823730,0
-2.302585124969482,5.231643199920654,8.402926445007324,0
-2.302585124969482,5.303802490234375,8.137717247009277,0
-2.302585124969482,5.044070243835449,7.613868236541748,0
-2.302585124969482,5.403127670288086,7.591407299041748,0
-2.302585124969482,5.389528274536133,7.600952625274658,0
-2.302585124969482,5.394082069396973,5.717356681823730,0
-2.302585124969482,5.438514232635498,7.781180381774902,0
-2.302585124969482,5.398614883422852,7.655437946319580,0
-2.302585124969482,5.796361446380615,7.458820343017578,0
-2.302585124969482,5.820379734039307,5.799395561218262,0
-2.302585124969482,5.680513858795166,10.548627853393555,0
-2.302585124969482,5.142248153686523,5.635146617889404,0
-2.302585124969482,5.182345390319824,7.587361335754395,0
-2.302585124969482,5.802420616149902,9.037782669067383,0
-2.302585124969482,5.749711513519287,5.730424404144287,0
-2.302585124969482,5.799395561218262,9.486387252807617,0
-2.302585124969482,5.832175731658936,7.295124530792236,0
-2.302585124969482,5.710758209228516,8.285538673400879,0
-2.302585124969482,5.148075580596924,6.261682510375977,0
-2.302585124969482,5.384953498840332,9.498529434204102,0
-2.302585124969482,5.407619953155518,5.950902938842773,0
-2.302585124969482,5.447168350219727,7.171733856201172,0
-2.302585124969482,5.394082069396973,9.101652145385742,0
